Lineage,Superorder,Orders_Scientific_Name_50MYA,Family.Scientific.Name,Scientific.Name,English.Name,NCBI.taxon.ID,Status,Assembly.ID,Sex.chromosomes.main.haploptype,sex,Accession_num_main_haplotype,RefSeq.annotation.main.haplotype,Accession_nums_other_high_quality_haplotypes,Assembly.tech,Assembly.Size,Num_of_contigs,CITES,Main.project,Second.project,Expected_sex_chromosomes,Hetergametic_Sequenced,Sexual.system,Sex_Chromosome_System_Karyotype,Genotypic,Environmental_SD,Assembled_PAR,Neo_Sex_Chr,Notes,FurtherInvestigation,Tried_KmerApproach,Validated_KmerApproach,PututativeSexChrs_IDed_KmerApproach,NotValidated_Kmer_Reason,DotPlots,Kmer.Notes,Mirror.Plot.comments,Tried_HalfDeep,Validated_HalfDeep,HalfDeep_Super_Sca_.50.,assemblyLevel,collection_date,geo_loc_name,sequencingTech,genomeCoverage,totalNumberOfChromosomes
Reptiles,Squamata,Iguania (Polychrotidae),Polychrotidae,Anolis sagrei,brown anole,38937,4,rAnoSag1,Has X and Y,M,GCA_037176765.1,GCF_037176765.1,GCA_037176775.1,"HiFiasm, Hi-C phasing","1,950,830,970",220,,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,Y,NA,,Anolis_sagrei_dotPlot_kmers_v2.1.pdf,,,Y,,X_97.6% | Y_97.3% | 12_72.2% | 13_61.6% | 10_51.4% | 9_51.1% | 7_50.3%,Chromosome,9/7/19,"USA: Palm Coast, Florida",PacBio Sequel II HiFi; Arima Hi-C v2,34.9,15
Reptiles,Squamata,Lacertoidea (Lacertidae),Lacertidae,Zootoca vivipara,European common lizard,8524,,rZooViv1,"Has Z1, Z2, and W",F,GCA_963506605.1,GCF_963506605.1,"GCA_965208345.1,  GCA_965207765.1","HiFi, Hifiasm solo","1,440,239,386",731,,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,"Z1, Z2 individual sequenced- male",,,,,,,,,Y,,Z_96.9%,Chromosome,6/14/21,United Kingdom,"PacBio,Arima2",34,19
Reptiles,Squamata,Anguimorpha (Neoanguimorpha),Anniellidae,Anniella stebbinsi,Southern California legless lizard,2202111,,rAnnSte1,Has Z only (W missing),F,GCA_029215775.1,,GCA_029215795.1,"HiFi, Hifiasm Hi-C phasing",,,,CCGP,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,likely ZW,,,,,,,,,Y,,no chromosome assembled,Scaffold,3/20/21,"USA:San Felipe Valley, San Diego County, California",PacBio Sequel IIe; Illumina NovaSeq; Dovetail OmniC,47,NA
Reptiles,Squamata,Iguania (Chamaeleonidae),Chamaeleonidae,Bradypodion pumilum,Cape dwarf chameleon,179887,4,rBraPum1,No,M,GCA_047715975.1,,GCA_047715955.1,"HiFiasm, Hi-C phasing","2,467,904,324",182,,VGP,,UN,UN,gonochorous,UN,UN,No,,,,Y,Y,N,N,"homogametic sex, or undifferentiated sex chromosomes",Bradypodion_pumilum_dotPlot_kmers_v2.1.pdf,,,Y,,no halfdeep,Chromosome,2021,South Africa: Western Cape Province,PacBio Sequel II HiFi; Dovetail Omni-C,51.1,17
Reptiles,Squamata,Iguania (Chamaeleonidae),Chamaeleonidae,Bradypodion ventrale,Southern dwarf chameleon,179890,,rBraVen1,,,,,,,,,,VGP,,UN,UN,gonochorous,UN,UN,No,,,,,,,,,,,,,,,,,,,,
Reptiles,Squamata,Iguania (Chamaeleonidae),Chamaeleonidae,Furcifer pardalis,panther chameleon,187939,,rFurPar1,Need sex chr named,M,GCA_030440675.1,,,"HiFi, Hifiasm solo","1,609,777,135",23,,Individual,,UN,UN,gonochorous,UN,UN,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,6/23/22,China: Beijing,PacBio Sequel IIe; DNBSEQ-T7,38,11
Reptiles,Squamata,Serpentes (Colubridae),Colubridae,Natrix helvetica,barred grass snake,2025560,,rNatHel1,Has Z and W,F,GCA_964273705.1,,GCA_964273795.1,"HiFi, Hifiasm Hi-C phasing","1,777,495,310","2,496",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,Z_98.4% | W_88%,Chromosome,5/1/22,United Kingdom,"PacBio,Arima2",42,18
Reptiles,Squamata,Dibamidae,Dibamidae,Dibamus smithi,Smith's blind skink,266055,4,rDibSmi1,Has X and Y,M,GCA_046126795.1,,GCA_046126825.1,"HiFi, Hifiasm Hi-C phasing","2,282,703,727",600,,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,,,likely XY,,Y,Y,NA,,Dibamus_smithi_dotPlot_kmers_v2.1.pdf,,,Y,,X_88% | Y_79.2%,,,,,,
Reptiles,Squamata,Iguania (Iguanidae),Iguanidae,Cyclura pinguis,stout iguana,118683,4,rCycPin1,Has X and Y,M,GCA_030412105.1,,GCA_030412085.1,"HiFiasm, Hi-C phasing","1,983,614,781",57,,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,Y_81.8% | X_80.5%,Chromosome,10/16/03,"USA: San Diego Zoo, San Diego",PacBio Sequel II HiFi; Bionano Genomics DLS; Dovetail OmniC,30,19
Reptiles,Squamata,Lacertoidea (Lacertidae),Lacertidae,Podarcis bocagei,Bocage's wall lizard,90520,,rPodBoc1,Has Z and W,F,GCA_964188305.1,,GCA_964188325.1,"HiFi, Hifiasm Hi-C phasing","1,615,206,822","1,512",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,Y,Y,NA,,Podarcis_bocagei_dotPlot_kmers_v2.1.pdf,,,Y,,Z_99.7% | W_77.9%,Chromosome,7/4/23,Portugal,"PacBio,Arima2",30,20
Reptiles,Squamata,Lacertoidea (Lacertidae),Lacertidae,Podarcis cretensis,Cretan wall lizard,1330250,,rPodCre2.1,Has Z only,M,GCA_951804945.1,,,"HiFi, Hifiasm solo","1,507,627,055",98,,ERGA,,ZZ,N,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,9/30/21,Greece,"PacBio,Arima2",27,19
Reptiles,Squamata,Lacertoidea (Lacertidae),Lacertidae,Podarcis erhardii,Aegean wall lizard,140042,,rPodErh1,Has Z and W,F,GCA_964252035.1,,GCA_964251985.1,"HiFi, Hifiasm Hi-C phasing","1,495,977,497","1,161",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,Z_99.5% | W_92.8% | 18_54%,Chromosome,5/29/23,Greece,"PacBio,Arima2",34,20
Reptiles,Squamata,Lacertoidea (Lacertidae),Lacertidae,Podarcis filfolensis,Filfola wall lizard,65481,,rPodFil1,Has Z and W,F,GCA_964270895.1,,GCA_964270875.1,"HiFi, Hifiasm Hi-C phasing","1,506,948,896","1,220",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,Z_99.8% | W_99.4%,Chromosome,5/4/22,Malta,"PacBio,Arima2",33,20
Reptiles,Squamata,Lacertoidea (Lacertidae),Lacertidae,Podarcis gaigeae,Skyros wall lizard,90521,,rPodGai1,Has Z and W,F,GCA_964106915.2,,GCA_964106785.1,"HiFi, Hifiasm Hi-C phasing","1,514,643,635","1,094",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,Y,Y,NA,,Podarcis_gaigeae_dotPlot_kmers_v2.1.pdf,,,Y,Y,SUPER_Z_0.99 | SUPER_W_0.97,Chromosome,5/18/22,Greece,"PacBio,Arima2",44,20
Reptiles,Squamata,Lacertoidea (Lacertidae),Lacertidae,Podarcis liolepis,Columbretes wall lizard,662736,,rPodLio1,Has Z and W,F,GCA_965112155.1,,GCA_965178375.1,"HiFi, Hifiasm Hi-C phasing","1,574,003,547","1,210",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,Z_99.8% | W_96%,Chromosome,4/1/22,Spain,"PacBio,Arima2",36,20
Reptiles,Squamata,Lacertoidea (Lacertidae),Lacertidae,Podarcis melisellensis,Dalmatian wall lizard,65482,,rPodMel1,Has Z and W,F,GCA_964234715.1,,GCA_964234825.1,"HiFi, Hifiasm Hi-C phasing","1,574,905,529","1,208",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,Y,Y,NA,,Podarcis_melisellensis_dotPlot_kmers_v2.1.pdf,,,Y,,Z_97.8% | W_90.4%,Chromosome,5/1/23,Croatia,"PacBio,Arima2",41,20
Reptiles,Squamata,Lacertoidea (Lacertidae),Lacertidae,Podarcis muralis,common wall lizard,64176,,rPodMur119,Has Z and W,F,GCA_964188315.1,,GCA_964188365.1,"HiFi, Hifiasm Hi-C phasing","1,522,641,370","1,012",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,Z_98% | W_92.4%,Chromosome,4/24/22,Italy,"PacBio,Arima2",46,20
Reptiles,Squamata,Lacertoidea (Lacertidae),Lacertidae,Podarcis pityusensis,Ibiza wall lizard,74359,,rPodPit1,Has Z and W,F,GCA_964106645.2,,GCA_964106635.2,"HiFi, Hifiasm Hi-C phasing","1,515,373,509","1,842",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,Y,Y,NA,,Podarcis_pityusensis_dotPlot_kmers_v2.1.pdf,,,Y,Y,SUPER_Z_0.99 | SUPER_W_0.98,Chromosome,4/19/22,Spain,"PacBio,Arima2",23,20
Reptiles,Squamata,Lacertoidea (Lacertidae),Lacertidae,Podarcis siculus,Italian wall lizard,65484,,rPodSic1,Has Z and W,F,GCA_964188175.1,,GCA_964188395.1,"HiFi, Hifiasm Hi-C phasing","1,571,381,643","1,056",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,Z_99.6% | W_91%,Chromosome,3/14/23,Italy,"PacBio,Arima2",45,20
Reptiles,Squamata,Lacertoidea (Lacertidae),Lacertidae,Podarcis tiliguerta,Tyrrhenian wall lizard,65485,,rPodTil1,Has Z and W,F,GCA_965153285.1,,GCA_965153305.1,"HiFi, Hifiasm Hi-C phasing","1,462,309,935","1,281",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,Y,Y,NA,,Podarcis_tiliguerta_dotPlot_kmers_v2.1.pdf,,,Y,,Z_98.2% | W_96.6%,Chromosome,9/10/19,Italy,"PacBio,Arima2",15,20
Reptiles,Squamata,Lacertoidea (Lacertidae),Lacertidae,Podarcis vaucheri,Andalusian wall lizard,140051,,rPodVau1,Has Z and W,F,GCA_965113315.1,,GCA_965113305.1,"HiFi, Hifiasm Hi-C phasing","1,614,911,144","1,233",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,Y,Y,NA,,Podarcis_vaucheri_dotPlot_kmers_v2.1.pdf,,,Y,,Z_99% | W_95.2%,Chromosome,5/11/23,Morocco,"PacBio,Arima2",33,20
Reptiles,Squamata,Serpentes (Boidae & Pythonidae),Pythonidae,Liasis olivaceus,olive python,283338,,rLiaOli1,No,F,GCA_030867105.1,,GCA_030867085.1,"HiFi, Hifiasm Hi-C phasing","1,486,119,866",116,,VGP,,XX,N,gonochorous,XY,male heterogametic,No,,,likely XY system,,Y,N,N,hap quality,Liasis_olivaceus_dotPlot_kmers_v2.1.pdf,,,N,Y,,Chromosome,4/21/21,"Australia: Perth Zoo, Australia",PacBio Sequel II HiFi; Bionano Genomics DLS; Arima Hi-C v2,33.48,17
Reptiles,Squamata,Scincoidea,Scincoidea,Tiliqua scincoides,blue-tongue skink,71010,4,rTilSci1,No,M,GCA_035046505.1,,GCA_035046495.1,"HiFi, Hifiasm Hi-C phasing","1,623,332,312",722,,hypothalamus,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,N,N,hap quality,Tiliqua_scincoides_dotPlot_kmers_v2.1.pdf,,,Y,,16_86.2% | 15_69.6% | 10_68.7% | 13_63.3% | 11_57.3% | 12_51.5% | 14_51.4%,Chromosome,10/1/19,"Australia: South Australia, near Adelaide",PacBio Sequel II HiFi; Arima Hi-C v2,35,16
Reptiles,Squamata,Anguimorpha (Paleoanguimorpha),Shinisauridae,Shinisaurus crocodilurus,Chinese crocodile lizard,52224,4,rShiCro1,Need sex chr named,F,GCA_021292165.1,,,"CLR I, FALCON v1.0","2,189,995,079","2,405",,Individual,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,8/30/17,"China: Hezhou, Guangxi province",PacBio; Illumina HiSeq,339.9,16
Reptiles,Squamata,Lacertoidea (Teiidae),Teiidae,Aspidoscelis tigris stejnegeri,Western whiptail stejnegeri,2917703,4,rAspTig1,No,M,GCA_023333525.2,,,"HiFi, Hifiasm solo","1,673,098,074",295,,CCGP,,UN,UN,gonochorous,UN,UN,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,4/21/19,"USA: Wild Colt Place, Jamul, San Diego County, California",PacBio Sequel IIe HiFi; Dovetail Omni-C; Illumina NovaSeq,51,23
Reptiles,Squamata,Serpentes (Viperidae),Viperidae,Vipera berus,adder,31155,,rVipBer3,Has Z and W,F,GCA_964194415.1,,GCA_964194405.1,"HiFi, Hifiasm Hi-C phasing","1,695,017,208","1,536",,DToL,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,Y,SUPER_Z_0.96 | SUPER_W_0.84 | SUPER_15_0.59 | SUPER_17_0.58,Chromosome,5/15/23,United Kingdom,"PacBio,Arima2",61,19
Reptiles,Squamata,Serpentes (Viperidae),Viperidae,Vipera latastei,snub-nosed viber,246179,4,rVipLat1,Has Z only,M,GCA_024294585.1,,,"HiFi, Hifiasm solo","1,631,568,913",825,,VGP,,ZZ,N,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,16_83.3% | 14_74.9% | 17_70.2%,Chromosome,5/5/20,Spain: Beceite,PacBio Sequel II HiFi; Bionano DLE1; Arima Hi-C,31.51,18
Reptiles,Squamata,Serpentes (Viperidae),Viperidae,Vipera ursinii,Hungarian meadow viper,103942,,rVipUrs1,Has Z and W,F,GCA_947247035.1,,,"HiFi, Hifiasm solo","1,625,023,540","2,203",,ERGA,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,W_90.7% | Z_85.1%,Chromosome,6/17/21,Hungary,"PacBio,Arima2",28,19
Mammals,Supraprimates (Euarchontoglires),Lagomorpha (Ochotonidae),Ochotonidae,Ochotona princeps,American pika,9978,4,mOchPri1,Has X and Y,M,GCA_030435755.1,GCF_030435755.1,GCA_030435715.1,"HiFi, Hifiasm Hi-C phasing","2,555,444,530","6,296",,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,,Y,,,Y,Y,NA,,Ochotona_princeps_dotPlot_kmers_v2.1.pdf,,,Y,,X_99.3% | Y_92.7%,Chromosome,7/17/19,"USA: Grand Mesa, Colorado",PacBio Sequel II HiFi; Arima Hi-C v2,30,35
Mammals,Supraprimates (Euarchontoglires),Rodentia (Cricetidae),Cricetidae,Microtus pennsylvanicus,Eastern meadow vole,10058,4,mMicPen1,Has X and Y,M,GCA_037038515.1,,GCA_037039175.1,"HiFi, Hifiasm Hi-C phasing","2,369,135,991",241,,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,,Y (?),,,Y,Y,NA,,Microtus_pennsylvanicus_dotPlot_kmers_v2.1.pdf,,,Y,,Y_99.9% | X_99.6%,Chromosome,4/4/22,"USA: Ithaca, New York",PacBio Sequel II HiFi; Arima Hi-C v2,40.8,24
Mammals,Supraprimates (Euarchontoglires),Rodentia (Muridae),Muridae,Rattus norvegicus,Norway rat,10116,,mRatNor1,Has X and Y,M,GCA_015227675.2,GCF_015227675.2,,"CLR, FALCON unzip","2,647,915,728",757,,DToL,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,MT_100% | X_99.2%,Chromosome,3/8/19,"USA: Wisconsin, Milwaukee, Medical College of Wisconsin",PacBio Sequel; 10X Genomics Chromium; BioNano; Arima Hi-C,92,22
Mammals,Supraprimates (Euarchontoglires),Primates (Lemuriformes),Lemuroidea,Lemur catta,ring-tailed lemur,9447,4,mLemCat1,Has X and Y,M,GCA_020740605.1,GCF_020740605.2,,"HiFi, Hifiasm solo","2,245,601,549",395,,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,N,NA,NA,Alt hap not chrom-level,,,,Y,,X_89.3% | Y_86.7% | 27_62.6%,Chromosome,12/16/15,Denmark: Copenhagen Zoo,Pacbio Sequel II CCS; 10X Genomics linked reads; Bionano Genomics DLS; Arima Genomics v1 Hi-C,20.81,29
Mammals,Supraprimates (Euarchontoglires),Rodentia (Dipodidae),Dipodidae,Jaculus jaculus,Lesser Egyptian jerboa,51337,4,mJacJac1,Has X and Y,M,GCA_020740685.1,GCF_020740685.1,GCA_020740715.1,"CLR II, TrioCanu","2,863,865,261",716,,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,N,,,,,,,,,,,Y,,X_99.4% | Y_72.8%,Chromosome,6/15/21,USA: San Diego,PacBio Sequel II CLR 101X; 10X Gemonics linked reads 78X; Bionano Genomics DLS 182X; Arima Genomics Hi-C v1 60X,61,25
Mammals,Supraprimates (Euarchontoglires),Primates (Lorisoidea),Lorisoidea,Nycticebus coucang,sunda slow loris,9470,4,mNycCou1,Has X and Y,M,GCA_027406575.1,GCF_027406575.1,,"HiFi, Hifiasm solo","2,917,154,053",302,,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,N,NA,NA,Alt hap not chrom-level,,,,Y,,MT_100% | X_92.6%,Chromosome,4/13/03,"USA: San Diego Zoo, San Diego",PacBio Sequel II HiFi; Bionano DLS; Arima Hi-C v2,31.63,26
Mammals,Supraprimates (Euarchontoglires),Dermoptera,Cynocephalidae,Cynocephalus volans,Philippine flying lemur,110931,4,mCynVol1,Has X and Y,M,GCA_027409185.1,GCF_027409185.1,,"HiFi, Hifiasm solo","2,814,418,120",246,,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,N,NA,NA,Alt hap not chrom-level,,,,Y,,X_93.2% | Y_85.4%,Chromosome,4/6/87,"Philippines: Leyte Province, Leyte Island, Baybay",PacBio Sequel II HiFi; Arima Hi-C v2,31.83,20
Mammals,Supraprimates (Euarchontoglires),Primates (Catarrhines),Hominidae,Pan troglodytes,chimpanzee,9598,,mPanTro3,Has X and Y,M,GCA_028858775.2,GCF_028858775.2,GCA_028858805.2,"HiFi, ONT, Verkko + Hi-C phasing","3,177,756,316",26,,T2T,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,Y,NA,,Pan_troglodytes_dotPlot_kmers_v2.1.pdf,,,Y,,X_98.8% | Y_92.6%,Chromosome,,,PacBio Sequel; Oxford Nanopore PromethION,60,25
Mammals,Supraprimates (Euarchontoglires),Primates (Catarrhines),Hylobatidae,Symphalangus syndactylus,siamang gibbon,9590,,mSymSyn1,Has X and Y,M,GCA_028878055.3,GCF_028878055.3,GCA_028878085.3,"HiFi, ONT, Verkko + Hi-C phasing","3,262,904,224",27,,T2T,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,Y,NA,,Symphalangus_syndactylus_dotPlot_kmers_v2.1.pdf,,,Y,,X_98.1% | Y_84.5%,Chromosome,,,PacBio Sequel; Oxford Nanopore PromethION,76,26
Mammals,Supraprimates (Euarchontoglires),Primates (Catarrhines),Hominidae,Pongo pygmaeus,Bornean orangutan,9600,,mPonPyg2,Has X and Y,M,GCA_028885625.2,GCF_028885625.2,GCA_028885525.2,"HiFi, ONT, Verkko + Hi-C phasing","3,220,951,552",26,,T2T,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,Y,NA,,Pongo_pygmaeus_dotPlot_kmers_v2.1.pdf,,,Y,,X_98.8% | Y_94.3%,Chromosome,,,PacBio Sequel; Oxford Nanopore PromethION,54,25
Mammals,Supraprimates (Euarchontoglires),Primates (Catarrhines),Hominidae,Pongo abelii,Sumatran orangutan,9601,,mPonAbe1,Has X and Y,M,GCA_028885655.2,GCF_028885655.2,GCA_028885685.2,"HiFi, ONT, Verkko trio","3,259,870,029",41,,T2T,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,Y,NA,,Pongo_abelii_dotPlot_kmers_v2.1.pdf,,,Y,,X_98.8% | Y_85.2%,Chromosome,,,PacBio Sequel; Oxford Nanopore PromethION,89,25
Mammals,Supraprimates (Euarchontoglires),Primates (Catarrhines),Hominidae,Gorilla gorilla,gorilla,9593,,mGorGor1,Has X and Y,M,GCA_029281585.3,GCF_029281585.2,,"HiFi, ONT, Verkko trio","3,545,850,631",26,,T2T,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,Y,NA,,Gorilla_gorilla_dotPlot_kmers_v2.1.pdf,,,Y,,X_93.2% | Y_77.6%,Chromosome,,,PacBio Sequel; Oxford Nanopore PromethION,109,25
Mammals,Supraprimates (Euarchontoglires),Primates (Catarrhines),Hominidae,Pan paniscus,bonobo,9597,,mPanPan1,Has X and Y,M,GCA_029289425.3,GCF_029289425.2,,"HiFi, ONT, Verkko trio","3,244,905,271",37,,T2T,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,N,NA,NA,No alt hap,,,,Y,,X_98.2% | Y_89.4%,Chromosome,,,PacBio Sequel; Oxford Nanopore PromethION,55,25
Mammals,Supraprimates (Euarchontoglires),Primates (Catarrhines),Cercopithecidae,Macaca fascicularis,crab-eating macaque,9541,,T2T-MFA8v1.0,Has X only,F,GCA_037993035.1,GCF_037993035.1,,Verkko HiFi + ONT,"3,042,914,375",21,,T2T,,XX,N,gonochorous,XY,male heterogametic,No,,,,,N,NA,NA,No alt hap; homogametic sex,,,,Y,,no halfdeep,Complete Genome,not collected,not collected,PacBio Sequel; Oxford Nanopore PromethION; Illumina NovaSeq,76,21
Mammals,Supraprimates (Euarchontoglires),Primates (Catarrhines),Cercopithecidae,Macaca nemestrina,pig-tailed macaque,9545,,mMacNem1,Has X and Y,M,GCA_043159975.1,GCF_043159975.1,GCA_043161795.1,"HiFi, Hifiasm Hi-C phasing","3,116,288,670",621,,Allen Institute,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,Y,NA,,Macaca_nemestrina_dotPlot_kmers_v2.1.pdf,,,Y,,X_99.3% | Y_95.6% | 20_58%,Chromosome,5/12/21,"USA: Seattle, Washington",PacBio Sequel II HiFi; Arima Hi-C v2,38.4,22
Mammals,Supraprimates (Euarchontoglires),Rodentia (Sciuridae),Sciuridae,Marmota flaviventris,yellow bellied marmot,93162,,mMarFla1,Has X and Y,M,GCA_047511675.1,GCF_047511675.1,GCA_047512175.1,"HiFi, Hifiasm Hi-C phasing","2,704,651,887","1,143",,Cohen Lab,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,Y,NA,,Marmota_flaviventris_dotPlot_kmers_v2.1.pdf,,,Y,,X_95.1% | Y_70.7%,Chromosome,7/11/17,"USA: Gunnison County, Colorado",PacBio Revio HiFi; Arima Hi-C v2,55.8,22
Mammals,Supraprimates (Euarchontoglires),Rodentia (Cricetidae),Cricetidae,Arvicola amphibius,European water vole,1047088,,mArvAmp1,Has X only,F,GCA_903992535.2,GCF_903992535.2,,"CLR, FALCON unzip","2,297,766,297","1,085",,Sanger 25G,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,,,"PacBio,Illumina,BioNano,Dovetail",45,18
Mammals,Supraprimates (Euarchontoglires),Rodentia (Cricetidae),Cricetidae,Onychomys torridus,Southern grasshopper mouse,38674,,mOncTor1,Has X only,F,GCA_903995425.1,GCF_903995425.1,,"CLR I, FALCON","2,468,394,440","5,088",,VGP,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,,,"PacBio,Illumina,BioNano",59,24
Mammals,Supraprimates (Euarchontoglires),Rodentia (Muridae),Muridae,Acomys russatus,golden spiny mouse,60746,4,mAcoRus1,Has X only,F,GCA_903995435.1,GCF_903995435.1,,"CLR, FALCON unzip","2,301,522,284","1,502",,VGP,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,,,"PacBio,Illumina,BioNano",58,33
Mammals,Supraprimates (Euarchontoglires),Rodentia (Muridae),Muridae,Apodemus sylvaticus,European woodmouse,10129,,mApoSyl1,Has X and Y,M,GCA_947179515.1,GCF_947179515.1,,"HiFi, Hifiasm solo","2,889,801,511","1,627",,DToL,,XY,Y,gonochorous,XY,male heterogametic,No,N,,,,,,,,,,,Y,,X_99.9%,Chromosome,10/28/20,United Kingdom,"PacBio,Illumina,Arima2",25,25
Mammals,Supraprimates (Euarchontoglires),Rodentia (Cricetidae),Cricetidae,Chionomys nivalis,European snow vole,269649,,mChiNiv1,Has X and Y,M,GCA_950005125.1,GCF_950005125.1,,"HiFi hifiasm, solo","2,393,406,913",358,,ERGA,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,X_98.3% | Y_84.7%,Chromosome,7/15/21,Slovenia,"PacBio,Arima2",26,28
Mammals,Supraprimates (Euarchontoglires),Lagomorpha (Leporidae),Leporidae,Oryctolagus cuniculus,European rabbit,9986,4,mOryCun1,Has X only,F,GCA_964237555.1,GCF_964237555.1,,"Hifi, Hifiasm solo","2,804,657,419","2,497",,DToL,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,2/17/22,United Kingdom,"PacBio,Arima2",31,22
Mammals,Supraprimates (Euarchontoglires),Primates (Platyrrhines),Atelidae,Ateles marginatus,white-cheeked spider monkey,1529884,,mAteMar1,,,,,,,,,,Amazoomics : Genomics of Brazilian Biodiversity,,,,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,,,,,,,,,
Mammals,Supraprimates (Euarchontoglires),Rodentia (Castoridae),Castoridae,Castor canadensis,North American beaver,51338,4,mCasCan1,Has X only,F,GCA_047511655.1,,GCA_047511605.1,"HiFi, Hifiasm Hi-C phasing","2,828,072,390",682,,VGP,,XX,N,gonochorous,XY,male heterogametic,No,,,,,Y,N,,hap quality,Castor_canadensis_dotPlot_kmers_v2.1.pdf,"Should we call this ""consistent""? Because this is where I would expect X to be in XX.",,Y,,no halfdeep,Chromosome,7/19/23,"USA: Saint Peter, Minnesota",PacBio Revio HiFi; Arima Hi-C v2,66.4,20
Mammals,Supraprimates (Euarchontoglires),Primates (Platyrrhines),Cebidae,Callithrix jacchus,common marmoset,9483,5,mCalJac2,Has X and Y,M,GCA_049354715.1,,"GCA_049354655.1, GCA_011100555.2, GCA_011078405.1","RSII, ONT, Verkko","2,933,409,465",27,,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,Y,NA,,Callithrix_jacchus_dotPlot_kmers_v2.1.pdf ,Where is X in dotplot?,,Y,,X_99.3% | Y_76.3%,Chromosome,8/31/23,USA: Pittsburgh,Oxford Nanopore; PacBio RSII; Illumina NovaSeq,60,24
Mammals,Supraprimates (Euarchontoglires),Primates (Platyrrhines),Cebidae,Saimiri boliviensis,Bolivian squirrel monkey,27679,,mSaiBol1,Has X and Y,M,GCA_048565385.1,,,"HiFi, Hifiasm solo","2,747,459,968",135,,Allen Institute,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,N,NA,NA,Alt hap not chrom-level,,,,Y,,X_98.4% | Y_96.3%,Chromosome,11/16/20,"USA: Bastrop, Texas",PacBio Revio HiFi; Arima Hi-C v2 from mSaiBol1,34.8,23
Mammals,Supraprimates (Euarchontoglires),Rodentia (Cricetidae),Cricetidae,Neotoma floridana,Eastern woodrat,42409,,mNeoFlo1,Has X and Y,M,,,,,,,,Revive & Restore,USFW,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,,,,,,,,,
